state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"California","california","CA","ca","5","false","false","T000460","1593","N00007419","3564","H8CA01109","489","Q1323196","kg:/m/024sdl","representative","democrat","Mike Thompson","mike-thompson","Mike",,"Thompson",,,"MIKE TAHMP-suhn","male","white-american","roman-catholic","no","1951-01-24","1999-01-06","2023-01-03","Mike Thompson, a Representative from California; born in St. Helena, Napa County, Calif., January 24, 1951; graduated from St. Helena High School, St. Helena, Calif.; B.A., California State University, Chico, Calif., 1982; M.A., California State University, Chico, Calif., 1996; United States Army, 1969-1972; California state assembly fellow, 1982-1983; member of the California state senate, 1990-1998; elected as a Democrat to the One Hundred Sixth and to the nine succeeding Congresses (January 3, 1999-present).","202-225-3311","202-225-4335","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://mikethompsonforms.house.gov","https://mikethompsonforms.house.gov/contact","https://facebook.com/RepMikeThompson","RepThompson","https://twitter.com/RepThompson","https://cdn.civil.services/us-house/headshots/512x512/mike-thompson.jpg"
"California","california","CA","ca","6","false","false","M001163","1814","N00027459","28593","H6CA05195","668","Q399561","kg:/m/059hdf","representative","democrat","Doris Matsui","doris-matsui","Doris","O.","Matsui",,,"DOR-iss matt-SOO-ee","female","asian-american","methodist","no","1944-09-25","2005-03-10","2023-01-03","Doris Matsui, (wife of Robert Matsui), a Representative from California; born in Poston, La Paz County, Arizona, September 25, 1944; B.A., University of California, Berkeley, Calif., 1966; staff, transition team for President-elect William J. Clinton, 1992-1993; deputy assistant, Office of the Public Liaison, President William J. Clinton administration, 1993-1998; professional advocate; elected as a Democrat to the One Hundred Ninth Congress, by special election, to fill the vacancy caused by the death of her husband, United States Representative Robert Matsui, and reelected to the six succeeding Congresses (March 8, 2005-present).","202-225-7163","202-225-0566","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://matsui.house.gov","https://matsui.house.gov/email-representative-matsui","https://facebook.com/doris.matsui","DorisMatsui","https://twitter.com/DorisMatsui","https://cdn.civil.services/us-house/headshots/512x512/doris-matsui.jpg"
"California","california","CA","ca","7","false","false","B001287","2102","N00030717","120030","H0CA03078","1736","Q3389105","kg:/m/0dgqnts","representative","democrat","Ami Bera","ami-bera","Ami",,"Bera",,,"AH-mee BEAR-uh","male","asian-american","unitarian-universalist","no","1965-03-02","2013-01-03","2023-01-03","Ami Bera, a Representative from California; born in Los Angeles, Los Angeles County, Calif., March 2, 1965; B.S., University of California, Irvine, Calif., 1987; M.D., University of California, Irvine, Calif., 1991; physician; professor; associate dean, University of California-Irvine School of Medicine, Irvine, Calif., 2004-2007; Sacramento County, Calif. chief medical officer, 1999-2004; unsuccessful candidate for election to the One Hundred Twelfth Congress in 2010; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5716","202-226-1298","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://bera.house.gov","https://bera.house.gov/connect-with-me/email-ami","https://facebook.com/RepAmiBera","RepBera","https://twitter.com/RepBera","https://cdn.civil.services/us-house/headshots/512x512/ami-bera.jpg"
"California","california","CA","ca","8","false","false","O000019",,,,"H0CA08135",,,,"representative","republican","Jay Obernolte","jay-obernolte","Jay","Phillip","Obernolte",,,"jay oh-behr-nohl-teh","male","white-american","christian","no","1970-08-18","2021-01-03","2023-01-03","Jay Obernolte has represented California's 33rd Assembly District since 2014. Before joining the Assembly, he served as the Mayor of Big Bear Lake for four years and on the Board of Directors for the Big Bear City Airport. Obernolte founded his own video game company in 1988. He holds a bachelor's degree in engineering and applied science from the California Institute of Technology, and a master's degree in artificial intelligence from UCLA.","202-225-5861",,"38.8863235","-77.011373","1029 Longworth House Office Building Washington DC 20515-0508","1029",,"Longworth",,,"House Office Building Washington","DC","20515",,"https://obernolte.house.gov","https://obernolte.house.gov/contact","https://facebook.com/RepObernolte","JayObernolte","https://twitter.com/JayObernolte","https://cdn.civil.services/us-house/headshots/512x512/jay-obernolte.jpg"
"California","california","CA","ca","9","false","false","M001166","1832","N00026926","29474","H4CA11081","676","Q1344743","kg:/m/07zk65","representative","democrat","Jerry McNerney","jerry-mcnerney","Jerry",,"McNerney",,,"JAIR-ee mick-NER-nee","male","white-american","roman-catholic","no","1951-06-18","2007-01-04","2023-01-03","Jerry McNerney, a Representative from California; born in Albuquerque, Bernalillo County, N.Mex., June 18, 1951; attended the United States Military Academy, West Point, N.Y., 1969-1971; B.S., University of New Mexico, Albuquerque, N.Mex., 1973; M.S., University of New Mexico, Albuquerque, N.Mex., 1975; Ph.D., University of New Mexico, Albuquerque, N.Mex., 1981; engineer; business owner; unsuccessful candidate for election to the One Hundred Ninth Congress in 2004; elected as a Democrat to the One Hundred Tenth and to the five succeeding Congresses (January 3, 2007-present).","202-225-1947","202-225-4060","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://mcnerney.house.gov","https://mcnerney.house.gov/contact/email-me","https://facebook.com/jerrymcnerney","RepMcNerney","https://twitter.com/RepMcNerney","https://cdn.civil.services/us-house/headshots/512x512/jerry-mcnerney.jpg"
"California","california","CA","ca","10","false","false","H001090",,"N00040853","179326","H8CA10126",,"Q58494468",,"representative","democrat","Josh Harder","josh-harder","Josh",,"Harder",,,"JAHSH HARR-der","male","white-american","unspecified","no","1986-08-01","2019-01-03","2023-01-03","Josh Harder is the Democratic representative from California's 10th Congressional District in the U.S. House. Harder was elected to the office on November 6, 2018.","202-225-4540",,"38.886944","-77.006944","131 Cannon HOB, Washington, DC, 20515","131",,"Cannon HOB",,,"Washington","DC","20515",,"https://harder.house.gov","https://harder.house.gov/contact/email-me","https://facebook.com/harderforcongress","joshua_harder","https://twitter.com/joshua_harder","https://cdn.civil.services/us-house/headshots/512x512/josh-harder.jpg"
"California","california","CA","ca","11","false","false","D000623","2227","N00030709",,"H0CA10073","2069","Q6767311","kg:/m/0289gkw","representative","democrat","Mark DeSaulnier","mark-desaulnier","Mark",,"DeSaulnier",,,"MARK duh-SOWN-yay","male","white-american","roman-catholic","no","1952-03-31","2015-01-06","2023-01-03","Mark DeSaulnier, a Representative from California; born in Lowell, Middlesex County, Mass., March 31, 1952; B.A. College of the Holy Cross, Worcester, Mass., 1974; fellow, John F. Kennedy School of Government, Harvard University, Cambridge, Mass., 2003; deputy probation officer; warehouse worker; hotel service employee; restaurant worker; general manager; business owner; member of the Concord, Calif., city council, 1991-1994; Mayor of Concord, Calif., 1993; member of the Contra Costa County, Calif., board of supervisors, 1994-2006, chairman, 1994; member of the California state assembly, 2006-2008; unsuccessful candidate for nomination to the One Hundred Eleventh Congress in 2009; member of the California state senate, 2008-2014; elected as a Democrat to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-2095","202-225-5609","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://desaulnier.house.gov","https://desaulnier.house.gov/contact","https://facebook.com/RepMarkDeSaulnier","RepDeSaulnier","https://twitter.com/RepDeSaulnier","https://cdn.civil.services/us-house/headshots/512x512/mark-desaulnier.jpg"
"California","california","CA","ca","12","false","false","P000197","905","N00007360","26732","H8CA05035","408","Q170581","kg:/m/012v1t","house-speaker","democrat","Nancy Pelosi","nancy-pelosi","Nancy",,"Pelosi",,,"NANN-see puh-LOW-see","female","white-american","roman-catholic","no","1940-03-26","1987-01-06","2023-01-03","Nancy Pelosi, (daughter of Thomas D'Alesandro, Jr.), a Representative from California; born Nancy D'Alesandro in Baltimore, Md., March 26, 1940; A.B., Trinity College, 1962; chair, California state Democratic Party, 1981-1983; finance chairman, Democratic Senatorial Campaign Committee, 1985-1986; elected as a Democrat to the One Hundredth Congress, by special election, to fill the vacancy caused by the death of United States Representative Sala Burton of California, and reelected to the fifteen succeeding Congresses (June 2, 1987-present); minority whip (One Hundred Seventh Congress); minority leader (One Hundred Eighth, One Hundred Ninth, and One Hundred Twelfth through One Hundred Fifteenth Congresses); Speaker of the House (One Hundred Tenth and One Hundred Eleventh Congresses).","202-225-4965","202-225-8259","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://democraticleader.gov","https://democraticleader.gov/contact-us","https://facebook.com/NancyPelosi","NancyPelosi","https://twitter.com/NancyPelosi","https://cdn.civil.services/us-house/headshots/512x512/nancy-pelosi.jpg"
"California","california","CA","ca","13","false","false","L000551","1501","N00008046","8315","H8CA09060","337","Q289317","kg:/m/024sjy","representative","democrat","Barbara Lee","barbara-lee","Barbara",,"Lee",,,"BAR-bruh LEE","female","african-american","baptist","no","1946-07-16","1998-04-07","2023-01-03","Barbara Lee, a Representative from California; born in El Paso, El Paso County, Tex., July 16, 1946; graduated from San Fernando High School, San Fernando, Calif., 1964; B.A., Mills College, Oakland, Calif., 1973; M.S.W., University of California, Berkeley, Calif., 1975; staff, United States Representative Ronald V. Dellums of California, 1975-1987; member of the California state assembly, 1991-1997; member of the California state senate, 1997-1998; elected as a Democrat to the One Hundred Fifth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Ron Dellums, and reelected to the ten succeeding Congresses (April 7, 1998-present).","202-225-2661","202-225-9817","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://lee.house.gov","https://lee.house.gov/contact/email-me","https://facebook.com/RepBarbaraLee","RepBarbaraLee","https://twitter.com/RepBarbaraLee","https://cdn.civil.services/us-house/headshots/512x512/barbara-lee.jpg"
"California","california","CA","ca","14","false","false","S001175","1890","N00029649","8425","H8CA12171","740","Q218544","kg:/m/06k27l","representative","democrat","Jackie Speier","jackie-speier","Jackie",,"Speier",,,"JACK-ee SPEAR","female","white-american","roman-catholic","no","1950-05-14","2008-04-08","2023-01-03","Jackie Speier, a Representative from California; born in San Francisco, San Francisco County, Calif., May 14, 1950; graduated from Mercy High School, Burlingame, Calif., 1968; B.A., University of California, Davis, Calif., 1972; J.D., University of California Hastings School of Law, San Francisco, Calif., 1976; staff, United States Representative Leo Joseph Ryan of California, 1973-1978; lawyer, private practice; San Mateo County, Calif., supervisor, 1980-1986; member of the California state assembly, 1986-1998; member of the California state senate, 1998-2006; unsuccessful candidate for the special election to fill the vacancy caused by the death of United States Representative Leo Joseph Ryan of California in 1979; unsuccessful candidate for election for lieutenant governor of California in 2006;elected as a Democrat to the One Hundred Tenth Congress, by special election, to fill the vacancy caused by the death of United States Representative Thomas Peter Lantos, and reelected to the five succeeding Congresses (April 8, 2008-present).","202-225-3531","202-226-4183","38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://speier.house.gov","https://speier.house.gov/contact","https://facebook.com/JackieSpeier","RepSpeier","https://twitter.com/RepSpeier","https://cdn.civil.services/us-house/headshots/512x512/jackie-speier.jpg"
"California","california","CA","ca","15","false","false","S001193","2104","N00033508","129529","H2CA15094","1738","Q3466996","kg:/m/0ncq55g","representative","democrat","Eric Swalwell","eric-swalwell","Eric",,"Swalwell",,,"AIR-ick SWAWL-well","male","white-american","christian","no","1980-11-16","2013-01-03","2023-01-03","Eric Swalwell, a Representative from California; born in Sac City, Sac County, Iowa, November 16, 1980; graduated from Dublin High School, Dublin, Calif.; B.A. University of Maryland, College Park, Md., 2003; J.D., University of Maryland School of Law, Baltimore, Md., 2006; Alameda County, Calif., prosecutor; Alameda County, Calif., deputy district attorney, 2006-2012; member of the Dublin, Calif., town council, 2010-2012; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5065",,"38.8863235","-77.011373","2436 Rayburn HOB, Washington, DC 20515","2436",,"Rayburn HOB",,,"Washington","DC","20515",,"https://swalwell.house.gov","https://swalwell.house.gov/contact","https://facebook.com/RepBarbaraLee","RepSwalwell","https://twitter.com/RepSwalwell","https://cdn.civil.services/us-house/headshots/512x512/eric-swalwell.jpg"
